id|score
144|0.97302
145|0.99579
146|0.96909
147|0.99702
148|0.00108
149|0.00111
150|0.98501
151|0.00325
152|0.99297
153|0.98473
154|0.99824
155|8.7e-4
156|0.9967
157|0.00302
158|0.00171
159|0.00225
160|0.99971
161|0.99969
162|0.99907
163|9.9e-4
164|0.98633
165|0.99576
166|0.88774
167|0.90503
168|0.99562
169|0.99846
170|0.22218
171|0.99445
172|0.00331
173|0.00166
174|0.00574
175|0.00492
176|0.00131
177|0.99555
178|0.99183
179|0.99915
180|0.00203
181|0.99754
182|0.99828
183|0.99736
184|0.98959
185|0.00181
186|0.00421
187|0.99952
188|0.9994
189|0.99858
190|9.2e-4
191|0.99952
192|0.00351
193|0.66295
194|0.99941
195|0.0046
196|0.99899
197|0.9176
198|0.00127
199|0.99702
200|0.99951
201|0.00581
202|0.00334
203|0.91815
204|5.7e-4
205|0.98763
206|0.00255
207|0.01158
208|0.99852
209|0.99843
210|0.94603
211|0.00148
212|0.00343
213|0.00122
214|0.99774
215|0.99742
216|0.00619
217|0.99868
218|0.00127
219|0.99907
220|0.89864
221|0.99966
222|0.00485
223|0.00601
224|0.00243
225|0.00102
226|0.0014
227|0.00138
228|0.99769
229|0.00504
230|0.99939
231|0.99899
232|0.94662
233|0.00464
234|0.9996
235|6.7e-4
236|0.76741
237|0.00175
238|0.00173
239|0.99924
240|0.00576
241|0.98191
242|4.3e-4
243|0.99901
244|0.00143
245|7.9e-4
246|0.9992
247|0.00102
248|0.99433
249|0.00121
250|0.99784
251|0.99937
252|0.99923
253|0.00191
254|0.99892
255|0.98434
256|0.99874
257|0.95929
258|0.99363
259|0.99893
260|0.92504
261|0.99881
262|0.99634
263|0.00258
264|0.99861
265|0.99589
266|0.98525
267|0.00115
268|0.00101
269|0.00224
270|4.9e-4
271|0.99834
272|0.94522
273|0.99379
274|0.99881
275|0.99297
276|0.99893
277|0.00139
278|0.98964
279|0.99727
280|6.7e-4
281|0.9921
282|0.99928
283|0.99879
284|0.00155
285|0.99905
286|7.3e-4
287|0.09544
288|0.002
289|0.99829
290|0.99816
291|9.1e-4
292|0.99118
293|0.99339
294|0.99801
295|0.00301
296|0.9928
297|0.99864
298|0.98984
299|0.99327
300|0.00119
301|0.00093000000000000005
302|0.00324
303|0.99917
304|0.00243
305|0.99855
306|0.00188
307|0.0056
308|0.00506
309|0.9988
310|0.99958
311|0.00151
312|0.99777
313|0.00292
314|0.00474
315|0.99916
316|0.99955
317|0.00636
318|0.97595
319|0.00147
320|0.99963
321|0.95258
322|0.00276
323|0.99775
324|0.00158
325|0.9986
326|0.00244
327|0.0058
328|0.00222
329|9.2e-4
330|0.99761
331|5.9e-4
332|0.00586
333|0.00432
334|0.99926
335|0.00127
336|0.00222
337|0.97812
338|0.99892
339|0.00413
340|0.99794
341|0.99954
342|0.99959
343|0.99933
344|0.97524
345|0.99793
346|0.00258
347|0.00237
348|0.00147
349|0.00145
350|0.99915
351|0.99976
352|0.00111
353|0.9986
354|0.99622
355|0.0011
356|0.99588
357|5.6e-4
358|0.00147
359|0.46634
360|0.99819
361|0.98399
362|0.9978
363|0.99958
364|0.00298
365|0.0027
366|0.23021
367|7.8e-4
368|0.00236
369|6.7e-4
370|0.18178
371|0.98955
372|0.99727
373|9.7e-4
374|0.9982
375|0.00257
376|0.00198
377|0.99549
378|0.99972
379|0.00107
380|0.99871
381|0.99887
382|0.17796
383|0.06777
384|0.00414
385|0.00298
386|0.9971
387|0.00253
388|0.99966
389|0.99927
390|7.1e-4
391|0.00361
392|0.00175
393|0.9979
394|0.00108
395|0.0049
396|0.75835
397|0.86325
398|0.00195
399|0.99812
400|0.00181
401|0.9984
402|0.9878
403|0.98551
404|0.00227
405|0.00213
406|0.00205
407|8.2e-4
408|0.98563
409|0.00394
410|0.00129
411|0.00298
412|0.27796
413|0.00268
414|4.1e-4
415|4e-4
416|0.99357
417|0.01139
418|0.00205
419|0.00318
420|0.0015
421|0.0015
422|6.1e-4
423|0.00207
424|0.00208
425|0.00124
426|0.00166
427|0.00255
428|0.99142
429|0.99607
430|7.2e-4
431|0.99978
432|0.00439
433|0.97212
434|8.2e-4
435|0.99972
436|0.00156
437|0.99897
438|0.99656
439|0.99656
440|0.00134
441|0.99862
442|0.99938
443|0.00231
444|0.00359
445|0.00261
446|0.11225
447|0.99899
448|0.00194
449|9.9e-4
450|0.99683
451|0.00292
452|0.00183
453|0.99802
454|0.00356
455|0.97881
456|0.00108
457|0.32029
458|0.00179
459|0.78331
460|0.00109
461|0.99704
462|0.00133
463|0.00128
464|0.00133
465|0.00102
466|0.99889
467|9.4e-4
468|0.99619
469|0.2175
470|0.99906
471|0.00565
472|0.99966
473|0.0069
474|0.00298
475|0.00116
476|0.09338
477|5.8e-4
478|0.00668
479|0.99915
480|0.99916
481|6.1e-4
482|0.99777
483|0.9997
484|0.99723
485|0.99947
486|7.8e-4
487|0.00106
488|0.00963
489|0.00181
490|0.55063
491|0.05917
492|0.00246
493|0.9981
494|0.00187
495|0.99837
496|7.8e-4
497|6.2e-4
498|4.2e-4
499|6.6e-4
500|6.2e-4
501|0.00415
502|0.99974
503|0.99932
504|0.98394
505|0.00121
506|0.00228
507|0.00184
508|0.00269
509|0.00213
510|0.00225
511|0.00517
512|0.00533
513|8e-4
514|0.6041
515|0.98763
516|0.98777
517|0.00284
518|0.00255
519|0.00101
520|0.00229
521|0.99244
522|0.99967
523|7.8e-4
524|0.99301
525|0.98614
526|0.00301
527|0.995
528|0.00109
529|0.00298
530|0.99561
531|0.003
532|0.00188
533|0.00162
534|0.99821
535|0.99865
536|0.00421
537|0.99823
538|7.6e-4
539|0.99304
540|0.00252
541|0.99935
542|0.99936
543|0.99982
544|0.00167
545|0.41784
546|0.60183
547|0.99816
548|0.00225
549|0.99042
550|0.99053
551|0.99392
552|0.99927
553|0.00137
554|0.99847
555|0.00187
556|0.00196
557|0.00201
558|0.99893
559|0.99911
560|0.99955
561|0.99947
562|5.3e-4
563|0.99979
564|0.00191
565|0.99904
566|0.00136
567|8.4e-4
568|0.00247
569|0.00147
570|0.00518
571|0.99967
572|0.00103
573|0.70848
574|0.99929
575|4.5e-4
576|0.17769
577|0.00161
578|0.99979
579|4e-4
580|6.5e-4
581|0.99973
582|0.00298
583|0.99958
584|0.99891
585|0.99876
586|8.1e-4
587|0.99735
588|0.99384
589|0.99786
590|0.99392
591|0.99844
592|0.99844
593|4.3e-4
594|0.9961
595|0.00182
596|0.00116
597|0.99258
598|0.98068
599|0.99854
600|0.27362
601|0.00417
602|0.00326
603|0.00175
604|0.91839
605|0.99542
606|0.84358
607|0.99713
608|0.99678
609|9.5e-4
610|0.00688
611|0.02423
612|0.99578
613|0.99746
614|0.98357000000000006
615|0.00326
616|0.00294
617|0.00121
618|0.00148
619|0.00202
620|0.00131
621|0.00106
622|0.96278
623|0.00216
624|0.01726
625|0.01706
626|0.99911
627|0.01864
628|0.01735
629|0.01746
630|3.6e-4
631|0.86436
632|0.00314
633|0.00825
634|0.001
635|0.00156
636|2.7e-4
637|0.05747
638|0.00133
639|0.00196
640|0.00318
641|0.00223
642|0.99623
643|0.00229
644|0.99769
645|4e-4
646|0.99726
647|0.9924
648|0.99779
649|0.00195
650|0.00145
651|0.06582
652|0.0018
653|0.0019
654|0.9974
655|0.00233
656|0.38927
657|0.46843
658|0.99904
659|0.99904
660|0.99903
661|0.99685
662|0.99965
663|0.00333
664|0.00174
665|0.98481
666|0.07456
667|0.14595
668|0.11689
669|0.00492
670|0.00583
671|0.0029
672|6.8e-4
673|0.00747
674|0.00283
675|0.98738
676|0.00303
677|0.00175
678|0.00156
679|0.00367
680|0.06403
681|0.00509
682|0.03681
683|0.13253
684|7e-4
685|0.01599
686|6.1e-4
687|0.99668
688|0.04917
689|7.2e-4
690|6.9e-4
691|0.00207
692|0.00278
693|0.02115
694|0.99795
695|0.00477
696|0.16442
697|0.05456
698|0.12655
699|0.00128
700|0.00123
701|0.00302
702|0.00302
703|0.02564
704|0.00493
705|0.00208
706|0.00109
707|0.05066
708|0.00371
709|0.0018
710|0.99647
711|0.05111
712|4.7e-4
713|0.00214
714|0.00275
715|0.98738
716|0.00219
717|4e-4
718|0.00117
719|0.00218
720|0.9912
721|0.0021
722|8.8e-4
723|7.9e-4
724|0.00335
725|0.00521
726|0.99539
727|0.03518
728|0.02254
729|0.0053
730|0.00125
731|0.00142
732|0.00128
733|0.00182
734|0.95996
735|0.95924
736|0.98397
737|0.00154
738|0.00296
739|0.99861
740|0.00241
741|0.00814
742|0.00209
743|0.99659
744|0.08029
745|0.00108
746|0.99481
747|0.99358
748|0.00306
749|2.3e-4
750|0.00447
751|0.00142
752|8.6e-4
753|0.00188
754|0.00201
755|0.00215
756|0.01161
757|8.6e-4
758|0.98427
759|0.92082
760|0.99145
761|0.99489
762|0.00299
763|0.99089
764|0.99663
765|1.7e-4
766|0.99083
767|8.6e-4
768|0.00294
769|0.00273
770|5.9e-4
771|8.2e-4
772|0.99834
773|0.00381
774|0.00297
775|0.00405
776|0.00747
777|0.00487
778|0.98951
779|0.98957
780|0.02046
781|0.3623
782|0.00314
783|0.02254
784|0.95326
785|6.2e-4
786|0.9775
787|0.00197
788|0.00808
789|0.00345
790|0.00785
791|0.00204
792|0.00546
793|0.00805
794|0.00198
795|0.99757
796|0.00785
797|3.8e-4
798|0.0043
799|0.98813
800|0.00322
801|0.23005
802|0.03936
803|0.02283
804|0.00388
805|0.02247
806|0.98441
807|0.00489
808|0.01779
809|0.00234
810|7.8e-4
811|0.00126
812|0.02111
813|0.02114
814|0.00243
815|0.0024
816|5.2e-4
817|0.00431
818|0.00201
819|0.99567
820|0.9978
821|0.99738
822|3.9e-4
823|7.9e-4
824|0.99427
825|0.00151
826|0.00195
827|0.00193
828|0.00187
829|0.01603
830|0.01497
831|0.00204
832|2e-4
833|0.00978
834|0.004
835|0.00281
836|0.00181
837|4.6e-4
838|0.00303
839|0.00475
840|0.00257
841|0.05214
842|0.0681
843|9.2e-4
844|9.2e-4
845|2.1e-4
846|0.98269
847|8.4e-4
848|0.00172
849|5.4e-4
850|6.8e-4
851|0.00116
852|0.99189
853|0.05436
854|0.51766
855|0.02283
856|0.00376
857|0.99614
858|0.97329
859|0.97029
860|0.02594
861|0.4301
862|0.25292
863|0.99695
864|0.00133
865|0.03649
866|0.23005
867|0.99666
868|0.98559
869|0.00621
870|4.5e-4
871|0.40826
872|0.03936
873|0.99669
874|0.00649
875|0.9869
876|0.00195
877|0.00294
878|0.14901
879|0.11128
880|0.00294
881|0.98626
882|0.91768
883|0.00544
884|0.00117
885|0.00578
886|0.00502
887|0.99528
888|0.96399
889|0.00227
890|0.99269
891|0.00239
892|0.00211
893|0.00365
894|0.00115
895|0.99235
896|0.9965
897|0.00845
898|0.00355
899|0.00153
900|0.99131
901|0.00111
902|0.01214
903|0.00111
904|0.01214
905|0.00125
906|0.9898
907|0.00145
908|0.02685
909|0.02604
910|0.99543
911|0.00401
912|9.5e-4
913|0.00129
914|0.99409
915|0.00234
916|8.8e-4
917|0.99748
918|0.93189
919|0.00747
920|0.00226
921|0.03936
922|0.58788
923|0.99614
924|0.99528
925|0.0047
926|0.00513
927|0.03936
928|0.00169
929|0.08568
930|0.04077
931|0.04077
932|0.02936
933|0.05193
934|0.00135
935|0.99099
936|0.78353
937|0.93156
938|0.02671
939|7.8e-4
940|0.02431
941|0.00431
942|0.97146
943|0.00785
944|0.17138
945|0.00294
946|0.97029
947|0.00116
948|0.9773
949|0.03936
950|0.96873
951|9.8e-4
952|0.00175
953|0.0018
954|0.93744
955|0.00132
956|0.01444
957|0.01444
958|0.01444
959|0.01348
960|0.0065
961|0.00292
962|0.17399
963|0.01146
964|0.00184
965|0.0014
966|7e-4
967|0.02045
968|0.16679
969|0.06085
970|0.40631
971|0.97979
972|0.02059
973|4.4e-4
974|0.00392
975|1.7e-4
976|0.02934
977|0.00397
978|6.1e-4
979|0.98645
980|0.00804
981|0.99595
982|0.98144
983|0.00294
984|0.00392
985|0.99784
986|0.97438
987|0.00133
988|0.42413
989|0.03936
990|0.00181
991|0.00346
992|0.98489
993|0.0538
994|0.99528
995|0.00951
996|0.00216
997|0.00238
998|0.99631
999|0.00431
1000|0.99809
1001|0.03936
1002|0.99686
1003|0.99686
1004|0.98379
1005|0.99925
1006|0.01238
1007|0.99852
1008|0.7425
1009|0.08996
1010|0.03936
1011|2.8e-4
1012|0.02766
1013|0.23005
1014|0.15231
1015|0.15231
1016|0.00493
1017|0.03936
1018|0.99338
1019|0.00181
1020|0.00104
1021|0.00119
1022|0.00133
1023|0.00294
1024|0.99743
1025|0.00111
1026|0.98987
1027|0.9877
1028|0.00181
1029|0.99155
1030|0.00463
1031|0.00477
1032|0.00301
1033|0.03936
1034|0.95514
1035|0.96051
1036|0.96051
1037|0.99557
1038|0.16367
1039|0.00181
1040|0.99483
1041|0.9929
1042|0.00181
1043|0.99051
1044|0.99051
1045|0.99611
1046|0.00206
1047|0.00115
1048|0.99827
1049|0.99812
1050|0.95708
1051|0.99101
1052|0.00416
1053|0.00294
1054|0.00747
1055|0.23005
1056|0.00294
1057|0.98577
1058|0.99731
1059|0.34749
1060|0.0025
1061|0.98743
1062|0.99701
1063|0.00116
1064|0.00154
1065|0.99045
1066|0.00175
1067|0.00178
1068|0.99132
1069|0.00664
1070|0.01146
1071|0.0216
1072|0.17399
1073|0.02687
1074|0.03936
1075|0.03936
1076|8.6e-4
1077|0.23005
1078|0.99528
1079|0.42413
1080|0.99435
1081|0.97409
1082|0.99846
1083|0.98892
1084|4.5e-4
1085|0.00389
1086|0.00298
1087|0.1826
1088|0.00128
1089|0.81559
1090|0.00136
1091|0.06602
1092|0.0562
1093|9.2e-4
1094|0.00213
1095|0.40449
1096|0.14769
1097|0.00234
1098|0.00237
1099|0.0271
1100|0.02698
1101|0.00743
1102|0.00241
1103|0.00239
1104|0.00236
1105|0.00192
1106|0.00252
1107|0.01917
1108|8.9e-4
1109|2e-4
1110|0.00135
1111|0.00231
1112|0.00198
1113|0.02222
1114|0.00902
1115|0.00544
1116|0.00909
1117|0.00181
1118|0.00331
1119|0.00249
1120|5.9e-4
1121|0.94303
1122|0.96935
1123|0.99024
1124|0.99168
1125|0.19574
1126|0.0018600000000000001
1127|0.09522
1128|0.00128
1129|0.00294
1130|8.1e-4
1131|0.026950000000000002
1132|0.99447
1133|0.00294
1134|0.00302
1135|7.8e-4
1136|0.00294
1137|0.07747
1138|0.00747
1139|0.00243
1140|0.00152
1141|0.00208
1142|0.0073
1143|0.00763
1144|0.00763
1145|0.00761
1146|0.00759
1147|0.03329
1148|0.00389
1149|0.00189
1150|0.99729
1151|5.2e-4
1152|0.01462
1153|4.4e-4
1154|0.04139
1155|0.00181
1156|0.00909
1157|0.02058
1158|4e-4
1159|0.0262
1160|0.99669
1161|0.00512
1162|0.00662
1163|0.99582
1164|0.00525
1165|0.00747
1166|0.00147
1167|0.00785
1168|0.02687
1169|0.00394
1170|9.1e-4
1171|0.00116
1172|0.00232
1173|0.01275
1174|0.01275
1175|0.01275
1176|0.01275
1177|0.00116
1178|0.00116
1179|0.00116
1180|0.00109
1181|0.01134
1182|7e-4
1183|0.99038
1184|0.00414
1185|0.00162
1186|0.00162
1187|0.00162
1188|0.99632
1189|0.9911
1190|0.99633
1191|0.97692
1192|0.00213
1193|0.00146
1194|0.02696
1195|0.00294
1196|0.03936
1197|0.98113
1198|8.8e-4
1199|0.56513
1200|0.00181
1201|0.00181
1202|0.00201
1203|0.00181
1204|0.00179
1205|0.00331
1206|0.97645
1207|0.00229
1208|0.00221
1209|0.01813
1210|0.01783
1211|4.8e-4
1212|0.03001
1213|0.00294
1214|0.00181
1215|8.8e-4
1216|0.03936
1217|0.99719
1218|0.00162
1219|0.00233
1220|0.00181
1221|0.00412
1222|0.00294
1223|0.00296
1224|0.98858
1225|0.00208
1226|2.4e-4
1227|0.00128
1228|0.04712
1229|0.99496
1230|0.00122
1231|0.06761
1232|0.00452
1233|0.98017
1234|0.99555
1235|9.5e-4
1236|0.00819
1237|0.99457
1238|0.00217
1239|0.9912
1240|0.00301
1241|0.97111
1242|0.01135
1243|0.00837
1244|0.00785
1245|0.99786
1246|0.00181
1247|7.2e-4
1248|0.98343
1249|0.0065
1250|0.04695
1251|0.00294
1252|0.00247
1253|0.00513
1254|0.00747
1255|0.96979
1256|0.00747
1257|0.98993
1258|0.99769
1259|0.99135
1260|0.00139
1261|0.99762
1262|0.99836
1263|9.7e-4
1264|0.00176
1265|5.1e-4
1266|0.13071
1267|3.9e-4
1268|0.01795
1269|8.8e-4
1270|0.00203
1271|0.0011
1272|0.0011
1273|0.00263
1274|0.05139
1275|0.00142
1276|0.00211
1277|0.05588
1278|0.9845
1279|0.00117
1280|0.14586
1281|0.00115
1282|0.00218
1283|0.00181
1284|0.00392
1285|0.00181
1286|0.00192
1287|0.99542
1288|0.00839
1289|0.00189
1290|0.00149
1291|0.32904
1292|9.2e-4
1293|0.00392
1294|0.00181
1295|6.8e-4
1296|6.1e-4
1297|0.00122
1298|0.00243
1299|9.6e-4
1300|0.64013
1301|0.17683
1302|0.00865
1303|0.00785
1304|0.0013
1305|0.154
1306|0.08568
1307|0.00212
1308|0.00224
1309|0.00115
